,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
5941,"Mawson, Leif S.",20.48,41.4,84.43,88.93,105.2,126.58,148.05,170.13,179.98,6.87,2361,2231,1598,35,M,AUS,others,Sandgate,6773,4
5947,"Vazquez, Luis F",20.45,41.1,81.92,86.37,102.33,123.25,144.28,165.13,174.65,6.67,1444,1365,1052,35,M,MEX,others,Morelia,6779,4
5953,"Stern, Mitja",22.05,43.68,87.33,92.03,109.25,131.57,154.55,177.52,187.22,7.15,3585,3321,2193,37,M,SLO,others,Kranj,6787,4
5959,"Salgado, Enrique",22.02,44.22,88.62,93.55,110.85,133.65,156.58,179.08,189.07,7.22,3947,3626,2316,35,M,MEX,others,Santa Catarina,6793,4
5961,"Shibata, Osamu",20.87,41.62,83.7,88.3,105.08,127.13,149.88,173.22,183.13,7.0,2876,2704,127,54,M,JPN,others,Tokyo,6795,4
5990,"Rivera Gonzalez, Jose A. Sr.",22.53,44.57,89.03,93.87,111.65,134.98,159.27,183.47,194.3,7.42,5110,4560,893,40,M,MEX,others,Monterrey,6831,4
5996,"Erikstad, Stein Ove",21.43,42.78,85.12,89.73,106.1,128.0,150.7,176.73,187.98,7.18,3741,3457,362,48,M,NOR,others,Trondheim,6838,4
6014,"Brown, Roderick",20.97,42.37,86.65,91.67,110.63,139.1,174.7,214.2,228.5,8.72,14891,9795,1699,42,M,GBR,others,London,6858,4
6044,"Knezevic, Srdjan",20.23,40.27,80.38,84.75,100.85,122.23,145.33,177.73,190.43,7.27,4238,3863,716,41,M,SLO,others,Ljubljana,6888,4
6047,"Saporiti, Andrea",21.78,44.35,90.9,95.9,114.47,139.92,166.23,192.13,203.85,7.78,7458,6167,1037,45,M,ITA,others,Besnate,6891,4
6063,"Briswalter, Jean-Luc",20.27,40.87,83.07,87.65,104.27,126.07,148.75,171.6,182.32,6.97,2742,2585,117,51,M,FRA,others,Valdoie,6911,4
6064,"Mcshane, Desmond",19.23,39.55,81.55,86.07,102.93,125.53,148.7,172.42,183.57,7.02,2953,2771,253,48,M,GBR,others,Strabane,6912,4
6067,"Espitia Espinosa, Andres Mauricio Sr.",20.17,40.68,81.48,85.88,102.03,123.33,144.95,166.8,176.67,6.75,1718,1624,1225,36,M,COL,others,Bogota,6915,4
6074,"Dawson, Nigel D.",20.88,42.3,89.52,94.85,116.17,144.82,178.17,242.02,262.27,10.02,22216,12986,4473,36,M,GBR,others,London,6922,4
6087,"Sydow, Michael",24.85,50.15,104.9,110.87,135.93,171.1,211.28,259.03,278.88,10.65,24644,14107,2047,52,M,GER,others,Noerten-Hardenberg,6939,4
6102,"Klibbe, Matthew B.",21.4,42.52,85.08,89.57,105.85,127.67,150.05,174.17,186.08,7.1,3403,3157,2114,38,M,AUS,others,Elimbah,6956,4
6124,"Heino, Petri Jr.",21.22,42.13,84.27,88.83,105.37,128.08,152.42,176.68,187.48,7.17,3643,3371,346,46,M,FIN,others,Turku,6981,4
6135,"Jager, Jitse",22.62,44.93,89.9,94.85,113.5,147.37,184.35,224.12,240.1,9.17,18120,11184,4072,31,M,NED,others,Amsterdam,6993,4
6139,"Glas, Josef",21.88,42.92,88.17,93.3,112.08,138.62,168.18,196.73,208.45,7.97,8821,6944,1240,47,M,AUT,others,Vienna,7002,4
6143,"Carvallo, Daniel Sr.",22.62,44.92,89.8,94.58,112.1,135.38,159.35,182.88,193.07,7.37,4818,4327,2588,36,M,CHI,others,Santiago,7006,4
6148,"Gonzalez Vazquez, Juan Manuel",20.3,40.43,82.12,86.65,103.08,124.63,146.87,169.13,178.95,6.83,2132,2015,153,45,M,MEX,others,Mexico D.f.,7012,4
6192,"Bomboi Tormo, Joaquin",23.68,47.58,95.1,100.42,119.13,144.05,169.63,194.92,205.97,7.87,8069,6519,1134,45,M,ESP,others,Algemesi (valencia),7059,4
6193,"Ichihara, Masayoshi",20.85,41.87,83.77,88.32,105.23,127.83,151.22,175.58,186.92,7.13,3529,3269,323,45,M,MEX,others,Irapuato,7060,4
6197,"Carty, Gerry",20.53,40.28,79.97,84.32,100.15,121.58,143.25,166.2,176.4,6.73,1679,1585,220,44,M,IRL,others,Kilcolgan,7064,4
6227,"Hernandez, Fabian",21.32,43.52,87.9,92.83,110.78,135.45,161.12,186.27,197.23,7.53,5736,5019,987,43,M,COL,others,Bogota,7099,4
6234,"Antonello, Walter",21.22,42.57,88.45,93.68,112.0,137.8,165.32,193.2,205.82,7.85,8026,6500,655,54,M,ITA,others,Galliera Veneta,7109,4
6239,"Dally, Craig T.",21.73,43.32,86.52,91.23,107.83,130.52,153.85,176.4,186.65,7.13,3494,3238,540,40,M,HKG,others,Hong Kong,7114,4
6244,"Tombacco, Giorgio",22.15,44.3,89.68,94.75,113.0,137.72,163.15,189.25,200.98,7.67,6700,5687,141,58,M,ITA,others,Trebaseleghe,7121,4
6250,"Hawkesby, Duncan J.",20.95,41.8,83.95,88.58,105.42,128.18,152.32,177.53,188.65,7.2,3870,3557,2286,39,M,NZL,others,Auckland,7129,4
6258,"Valdes, Jaime A.",20.45,41.33,83.3,87.95,104.78,127.62,152.43,181.35,193.5,7.38,4920,4410,855,40,M,MEX,others,Mexico Df,7137,4
6260,"Huang, Lisheng",20.65,40.93,84.48,89.5,108.02,133.43,159.9,191.4,203.8,7.78,7448,6158,1033,45,M,CHN,others,Shanghai,7139,4
6270,"Thome Da Cruz, Marco Tulio Sr.",21.92,43.73,88.53,93.58,112.0,137.35,163.53,189.98,202.1,7.72,6970,5855,3040,38,M,BRA,others,Ijui,7150,4
6276,"Perez Olleta, Carlos",22.45,45.2,91.15,96.17,114.83,139.6,164.55,189.62,200.32,7.65,6543,5582,472,51,M,ESP,others,Zizur Mayor,7156,4
6297,"Panferov, Alexey",20.93,41.83,83.8,88.38,105.03,127.12,150.4,175.48,186.62,7.13,3484,3228,538,43,M,RUS,others,Moscow,7180,4
6300,"Balbo, Pietro",21.62,42.92,85.35,89.97,106.33,127.88,150.02,171.8,186.42,7.12,3455,3203,42,55,M,ITA,others,Bassano Del Grappa (vicenza),7183,4
6307,"Sy, Chi Kin",21.0,41.95,85.15,89.82,106.77,129.73,156.72,184.35,195.45,7.47,5376,4754,2735,39,M,HKG,others,Quarry Bay,7191,4
6330,"Rogan, Matthew T.",21.48,42.65,86.13,90.95,108.42,132.3,157.65,183.08,193.93,7.4,5028,4497,2640,38,M,GBR,others,Chinnor,7214,4
6341,"De Boer, Paul",20.67,41.35,84.77,89.87,108.73,134.38,164.43,194.63,206.27,7.88,8149,6565,1145,47,M,NED,others,Bloemendaal,7226,4
6349,"Toudal, Steen K.",26.67,47.88,90.4,94.92,111.58,133.43,155.1,176.22,185.53,7.08,3310,3078,503,43,M,DEN,others,Copenhagen,7235,4
6356,"Isaac, Jeremy",21.3,42.35,84.4,89.03,105.57,127.28,149.2,170.38,179.37,6.85,2232,2111,322,41,M,GBR,others,London,7242,4
6357,"Wiggan, Jay",24.35,49.38,100.67,106.12,126.25,152.98,180.1,207.53,218.88,8.35,12067,8572,3622,36,M,GBR,others,Edinburgh,7244,4
6365,"Skarback, Andreas",22.0,43.97,87.9,92.67,110.47,135.7,165.62,193.85,207.47,7.92,8510,6768,1299,40,M,SWE,others,Varberg,7253,4
6367,"Shen, Jiye",22.02,44.43,91.38,96.65,117.28,145.2,179.6,216.1,229.37,8.75,15108,9896,1883,46,M,CHN,others,Beijing,7255,4
6371,"Marjo, Jouni",23.32,47.27,95.35,100.65,119.38,143.98,168.92,192.92,203.32,7.77,7321,6085,1007,46,M,FIN,others,Helsinki,7263,4
6378,"Skarback, Mattias",21.52,43.08,86.4,91.08,107.9,130.32,153.12,175.62,185.27,7.07,3261,3040,495,42,M,SWE,others,Tvaaker,7270,4
6393,"Laptev, Yuri",22.65,44.9,90.75,95.82,114.38,139.95,167.22,193.47,205.13,7.83,7840,6396,10,65,M,RUS,others,Moscow,7287,4
6412,"Harrison, Rob",21.08,41.88,82.82,87.3,103.63,124.95,147.2,169.75,179.85,6.87,2344,2214,1588,36,M,AUS,others,"Yarraville, Victoria",7307,4
6422,"White, Jim",21.75,43.58,88.02,92.9,110.72,134.75,159.33,184.03,194.8,7.43,5238,4660,604,48,M,AUS,others,Tanawha,7318,4
6436,"Hernandez, Luis",21.15,42.07,83.85,88.38,104.68,126.55,150.28,174.17,184.52,7.05,3139,2936,1997,36,M,CRC,others,"Barreal, Heredia",7332,4
6453,"Silvestre, Pascal",21.72,42.87,85.53,90.23,107.15,129.9,153.67,178.85,190.93,7.28,4318,3937,249,52,M,FRA,others,Paris,7352,4
6464,"Cifuentes Fetiva, Miguel Angel Sr.",21.7,42.95,85.22,89.8,106.42,128.2,150.18,170.98,179.52,6.85,2269,2144,1541,35,M,COL,others,Bogota,7365,4
6476,"Cunningham, David",22.2,43.92,87.95,92.9,110.78,136.02,164.45,199.73,215.18,8.22,10889,8019,3516,39,M,IRL,others,Waterford,7377,4
6488,"Abbott, Phil",23.88,48.02,96.55,101.82,120.87,148.15,180.72,212.85,226.43,8.65,14303,9546,1673,41,M,GBR,others,Nottingham,7390,4
6498,"Kalinin, Andrey",21.28,42.27,84.03,88.63,108.0,131.78,156.77,181.27,193.78,7.4,4992,4464,2631,36,M,RUS,others,Moscow,7400,4
6524,"Corredor, Mario Sr.",20.52,41.02,83.22,87.72,104.45,126.85,149.23,170.72,180.32,6.88,2422,2289,186,49,M,COL,others,Bogota,7430,4
6539,"Toiviainen, Antti",22.85,46.25,93.53,98.82,117.78,143.32,169.98,196.93,209.08,7.98,9025,7065,3303,39,M,FIN,others,Helsinki,7451,4
6542,"Sexton, Keith C.",22.23,44.83,90.32,95.25,113.18,137.53,163.23,188.88,200.25,7.65,6529,5571,851,49,M,IRL,others,Cork,7454,4
6547,"Hongtao, Zhang",21.13,42.27,85.63,90.45,108.4,134.78,164.47,195.98,211.33,8.07,9725,7447,1405,40,M,CHN,others,Beijing,7459,4
6551,"Gunn, Kevin",21.4,42.48,85.08,89.8,109.33,136.18,175.47,217.17,236.55,9.03,17167,10750,1803,44,M,GBR,others,Derby,7463,4
6563,"Kozak, Tomas",22.43,45.37,91.25,96.2,114.12,137.83,160.93,183.7,193.65,7.4,4953,4437,2621,35,M,BEL,others,Brussels,7477,4
6564,"Tavio Duque, Marcial Sr.",26.68,53.85,129.2,138.95,180.7,238.4,302.75,366.57,388.37,14.82,31570,17418,1762,56,M,ESP,others,Aranjuez Madrid,7478,4
6568,"Garcia Vazquez, Jose Maria J. Sr.",22.47,45.4,92.15,97.13,115.97,141.92,170.98,200.1,212.55,8.12,10088,7634,1436,41,M,ESP,others,Bilbao,7482,4
6588,"Rocha, Breno Jr.",21.43,43.17,88.47,93.63,113.25,142.22,173.58,206.1,220.4,8.42,12541,8793,1582,42,M,BRA,others,Porto Alegre,7505,4
6595,"Straumann, Urs",23.82,47.3,94.95,100.03,118.9,143.83,169.17,193.83,204.63,7.82,7696,6314,1225,43,M,SUI,others,St. Gallen,7512,4
6596,"Zhang, Guangya",22.35,44.57,89.93,94.88,114.37,140.98,169.22,198.18,211.95,8.1,9915,7540,914,51,M,CHN,others,Beijing,7514,4
6607,"Bleckert, Peter",21.33,42.73,85.3,89.93,106.8,129.88,154.77,190.83,211.95,8.1,9919,7542,915,50,M,SWE,others,Uppsala,7526,4
6608,"Huang, Chun-Cheng",22.42,44.43,88.67,93.47,111.13,135.38,160.52,184.6,195.68,7.47,5425,4785,344,51,M,TPE,others,Taoyuan County,7527,4
6611,"Arias, Jose R Sr.",22.85,45.92,92.18,97.2,116.17,140.58,167.72,193.53,204.38,7.8,7599,6254,1064,48,M,CHI,others,Santiago,7530,4
6616,"Arujo, Jonas Sr.",20.53,41.0,82.88,87.43,104.15,126.7,150.22,174.65,185.52,7.08,3308,3076,5,61,M,BRA,others,Sao Paulo,7536,4
6637,"Frobeen, Daniel",19.73,39.78,79.7,83.92,99.48,119.77,140.8,160.98,169.88,6.48,954,905,734,37,M,GER,others,Braunschweig,7564,4
6641,"Ludwig, Egbert J.",21.58,43.58,87.9,92.73,110.43,134.65,160.38,193.02,206.33,7.88,8169,6580,1264,42,M,NED,others,Bedum,7568,4
6656,"Barreto Bahamon, German A",21.33,42.85,85.65,90.32,108.82,139.7,170.68,195.85,205.85,7.87,8036,6505,1255,41,M,COL,others,Bogota,7584,4
6666,"Barich, Justin P.",23.83,47.82,96.43,101.82,121.07,146.38,172.67,199.72,210.95,8.05,9621,7385,1394,44,M,AUS,others,Perth,7595,4
6667,"Honorio, Francois",23.55,47.23,98.1,103.88,125.75,156.35,186.87,217.25,230.83,8.82,15517,10060,243,60,M,FRA,others,Antony,7596,4
6670,"Ordonez, Carlos Sr.",22.37,44.05,87.45,92.17,109.42,131.72,154.47,177.35,187.55,7.17,3660,3385,573,43,M,MEX,others,Mexico,7599,4
6674,"Klanke, Joerg",23.18,47.12,94.77,100.03,118.97,144.43,170.32,196.98,209.18,7.98,9062,7087,808,52,M,GER,others,Hannover,7604,4
6680,"Dassie, Andrea",21.47,43.35,88.27,93.37,111.65,138.63,174.07,217.82,233.88,8.93,16374,10429,1774,44,M,ITA,others,Verona,7612,4
6681,"Rehn, Anders",21.3,42.52,84.85,89.53,106.13,127.92,149.92,172.23,183.37,7.0,2918,2743,246,47,M,SWE,others,Lidingo,7614,4
6682,"Malinen, Jari",22.18,44.23,88.15,92.98,110.25,133.78,157.77,181.32,191.53,7.32,4445,4031,462,47,M,FIN,others,Tampere,7615,4
6698,"Darling, Johnny E.",22.25,44.53,89.98,95.03,114.27,143.57,175.75,218.58,233.53,8.92,16259,10382,1770,44,M,DEN,others,Copenhagen S,7633,4
6710,"Russell, Gary",21.85,44.02,89.63,94.82,113.85,139.85,167.55,196.7,210.37,8.03,9455,7300,293,55,M,AUS,others,"Bendigo, Vic",7646,4
6743,"Phelan, Jim",22.1,44.45,90.3,95.33,113.43,138.93,166.72,193.93,206.68,7.88,8270,6637,1277,40,M,IRL,others,Galway,7685,4
6746,"Yan, Alan W.",21.65,43.9,88.98,93.85,112.02,136.45,162.53,190.5,217.97,8.32,11777,8442,3596,28,M,GBR,others,London,7688,4
6748,"Stewart, Bruce T.",21.75,43.6,88.08,92.97,110.57,133.75,157.53,182.58,194.15,7.42,5072,4533,311,51,M,AUS,others,Ballarat,7690,4
6751,"Avila, Israel Alberto M. Sr.",21.78,44.15,91.07,96.3,115.77,143.77,175.42,206.45,218.2,8.33,11859,8480,1546,42,M,MEX,others,Mexico City,7695,4
6756,"Cartellieri, Maximilian U.",23.32,46.4,93.6,98.8,117.63,142.7,169.03,195.83,207.27,7.92,8453,6736,1293,41,M,GBR,others,London,7700,4
6762,"McGarvie, Alan",25.17,50.88,104.15,110.0,131.65,161.58,193.05,223.68,236.6,9.03,17182,10759,1585,52,M,GBR,others,Bothwell,7707,4
6763,"Karlsson, Mikael",21.5,43.1,87.68,92.73,114.03,142.57,175.7,212.77,227.58,8.68,14633,9669,1835,46,M,SWE,others,Farsta,7708,4
6767,"Cloherty, Michael",24.08,48.72,98.13,103.47,123.3,149.57,176.88,204.85,218.37,8.33,11904,8499,3612,38,M,IRL,others,Connemara,7716,4
6772,"Caiado, Jorge Sr.",21.27,41.97,85.62,90.17,106.68,128.62,151.57,176.3,186.88,7.13,3523,3263,544,43,M,POR,others,Lisboa,7722,4
6773,"Nasmark, Anders",21.12,42.97,86.12,90.77,108.12,131.3,155.55,181.88,193.0,7.37,4805,4319,525,45,M,SWE,others,Kista,7723,4
6777,"Tabata, Yasuhiro",21.57,42.98,86.45,91.28,109.18,134.15,174.1,212.78,228.4,8.72,14867,9785,1862,46,M,JPN,others,Tokyo,7730,4
6781,"Mulrooney, Patrick",21.25,42.72,86.02,90.68,107.8,130.28,153.6,177.13,187.4,7.15,3621,3351,565,42,M,IRL,others,Limerick,7734,4
6786,"Gehrke, Klaus",24.3,49.33,99.32,104.78,124.63,150.35,176.57,201.37,212.65,8.12,10113,7642,1402,48,M,GER,others,Velbert,7741,4
6789,"Gasson, Javier E. Sr.",21.32,42.22,84.17,88.63,104.9,126.38,148.15,169.67,179.0,6.83,2144,2027,309,44,M,CHI,others,Santiago,7744,4
6806,"Lee, Byung in",25.1,48.87,97.48,103.28,122.48,148.07,175.0,201.95,213.72,8.17,10437,7796,1442,47,M,KOR,others,Seoul,7763,4
6813,"Okuda, Yasushi",21.95,43.5,87.58,92.43,110.22,134.48,160.12,185.78,197.6,7.55,5828,5082,721,47,M,GBR,others,London,7770,4
6824,"Lee, Byunghwi",21.45,42.58,85.95,90.73,108.13,131.97,248.1,366.87,404.38,15.43,31754,17495,2623,40,M,KOR,others,Seoul,7783,4
6829,"Paschke, Frank A.",23.6,47.83,96.85,102.47,121.43,146.57,172.98,200.3,212.5,8.12,10067,7625,1399,48,M,GER,others,Berlin,7788,4
6835,"Larsen, Ole",22.0,44.43,91.05,96.43,116.92,145.82,178.57,209.73,223.3,8.52,13398,9168,1722,48,M,DEN,others,Vanlose,7797,4
6854,"Rod Vest, David",20.83,41.85,84.82,89.57,107.02,130.73,157.07,183.9,195.13,7.45,5314,4711,620,46,M,DEN,others,Kgs Lyngby,7819,4
6866,"Calviello, Luigi",22.08,44.17,88.3,93.1,110.48,133.58,157.47,181.23,191.97,7.33,4551,4116,771,43,M,ITA,others,Pioltello,7832,4
6878,"Nordgren, Jerry",24.15,48.02,95.88,101.1,119.58,143.35,167.13,190.75,200.95,7.67,6693,5680,890,47,M,SWE,others,Johanneshov,7849,4
6892,"Leo, Antonio",21.4,43.02,86.43,91.23,108.47,130.88,153.22,175.17,184.77,7.05,3174,2968,478,42,M,ITA,others,Amantea,7865,4
6896,"McEvoy, Peter M.",22.55,46.15,95.32,100.73,120.23,146.28,173.53,202.45,214.88,8.2,10787,7968,1474,45,M,IRL,others,Rush,7870,4
6900,"Kase, Masakazu",22.85,45.83,94.3,99.67,119.52,145.13,174.28,203.13,215.93,8.25,11113,8132,1503,47,M,JPN,others,Nagoya,7875,4
6904,"Sandham, David A.",22.32,44.47,88.77,93.62,110.9,133.55,156.93,180.98,192.28,7.35,4617,4169,491,45,M,GBR,others,Horsham,7880,4
6927,"Kawasaki, Carlos S. Sr.",20.55,41.0,82.77,87.3,103.95,126.2,151.0,184.88,199.47,7.62,6323,5440,818,46,M,BRA,others,Sao Paulo,7905,4
6936,"Ueda, Akifumi Sr.",28.7,58.35,130.6,137.65,166.5,208.78,256.68,307.08,332.8,12.7,29687,16563,1666,55,M,JPN,others,"Himeji-Shi, Hyogo",7914,4
6973,"Fowler, Andy J",22.07,44.17,88.82,93.83,111.65,135.53,160.88,188.73,201.17,7.68,6733,5706,901,46,M,GBR,others,Stockport,7958,4
6978,"Johnson, Tony C.",23.1,46.27,92.6,97.63,115.6,139.97,165.63,191.83,203.38,7.77,7332,6095,562,54,M,GBR,others,Horsham,7965,4
6982,"Heagney, Ambrose M. Sr.",21.68,43.3,87.17,91.92,108.98,131.52,154.52,179.37,192.12,7.33,4573,4135,265,51,M,IRL,others,Co. Clare,7970,4
6986,"Rees, Daniel A.",21.93,43.63,112.02,117.08,137.43,161.63,187.17,212.85,224.13,8.55,13642,9274,663,55,M,GBR,others,"Ormskirk, Lancashire",7976,4
6987,"O'Sullivan, Denis A.",21.8,43.53,87.22,92.03,109.7,133.23,157.85,183.1,194.37,7.42,5133,4574,316,51,M,IRL,others,Co Cork,7977,4
7004,"Rabin, Francois",21.65,43.3,87.43,92.28,110.08,134.47,160.53,186.88,199.42,7.62,6307,5426,813,45,M,FRA,others,Saint Cyr L'Ecole,8003,4
7010,"Dabee, Christophe",22.95,45.77,92.93,98.97,117.63,142.53,167.8,191.05,201.63,7.7,6857,5778,919,46,M,FRA,others,Marseille,8010,4
7012,"Cooke, Alex",21.7,43.02,85.7,90.47,107.25,129.6,153.35,176.85,188.2,7.18,3774,3485,605,40,M,GBR,others,Alvechurch,8012,4
7014,"Dumas, Emile D.",20.28,41.12,83.4,88.0,104.73,126.52,150.25,173.38,184.42,7.05,3118,2916,471,41,M,FRA,others,Paris,8014,4
7017,"Urquhart, Alistair D.",24.87,51.13,105.8,111.62,132.22,158.43,185.58,212.37,225.22,8.6,13977,9415,1781,47,M,GBR,others,Leeds,8018,4
7039,"Mesplomb, Jean-Luc",21.05,42.43,86.15,90.97,108.8,135.57,168.43,203.7,216.72,8.27,11360,8248,1523,48,M,BEL,others,Mourcourt,8041,4
7044,"Gaddi, Nicola",24.47,49.92,104.7,110.92,137.15,175.25,219.93,264.45,286.42,10.93,25657,14570,2553,47,M,ITA,others,Como,8046,4
7056,"Osorno Alvarez, Carlos C. Sr.",25.68,52.85,107.57,113.35,136.42,172.12,209.85,248.53,262.12,10.0,22185,12970,2328,46,M,ESP,others,Bilbao,8060,4
7065,"Poessel, Kai-Uwe",22.0,43.65,87.47,92.37,110.48,133.92,158.37,181.57,191.73,7.32,4487,4061,472,46,M,GER,others,Stralsund,8071,4
7069,"Kocman, Pavel",20.15,41.13,84.58,89.37,107.55,132.23,159.5,186.35,197.72,7.55,5864,5107,730,45,M,CZE,others,Brno,8076,4
7080,"Berdichevsky, Ruben Carl",23.38,46.27,91.73,96.68,114.55,137.93,161.08,184.63,195.7,7.47,5429,4788,941,42,M,DEN,others,Svendborg,8089,4
7085,"Bodtlaender, Juergen",22.37,45.52,92.82,97.98,116.73,142.13,169.22,196.57,207.72,7.93,8593,6816,1204,46,M,GER,others,Frei-Laubersheim,8094,4
7089,"Christl, Peter",22.6,44.85,89.67,94.55,112.35,136.93,163.07,190.18,203.52,7.77,7367,6114,1017,45,M,ESP,others,Barcelona,8100,4
7091,"Baker, Mark",22.7,45.53,94.37,99.88,120.33,149.32,180.03,210.42,223.83,8.55,13569,9238,1740,49,M,GBR,others,Coventry,8102,4
7109,"Kohli, Sheel",20.27,40.78,83.93,88.68,105.95,129.37,153.95,177.93,188.5,7.2,3834,3530,374,45,M,HKG,others,Kowloon,8125,4
7144,"Walker, Rick",22.2,44.82,91.2,96.32,114.88,139.77,165.72,192.62,204.62,7.82,7683,6307,1222,41,M,NZL,others,Christchurch,8162,4
7150,"Marzuk, Rachid",22.35,44.57,88.47,93.25,110.45,133.17,155.92,178.3,188.23,7.18,3781,3490,609,40,M,BRA,others,Rio De Janeiro (rj),8168,4
7195,"Cavelti, Roland",21.73,44.38,91.17,96.23,115.1,140.67,167.3,193.77,205.02,7.83,7809,6376,621,50,M,SUI,others,Uster,8222,4
7204,"Newman, Duane",23.43,46.18,92.82,97.78,115.85,140.27,166.13,191.48,202.77,7.75,7166,5980,974,45,M,RSA,others,Kyalami Estate,8232,4
7227,"Juliusson, Einar",23.42,47.93,96.5,101.82,121.23,151.68,179.75,209.15,220.85,8.43,12682,8857,1652,45,M,ISL,others,Reykjavik,8258,4
7229,"Lopes, Ronaldo",22.13,44.5,90.65,95.58,113.02,135.58,158.4,180.42,189.98,7.25,4143,3786,417,45,M,BRA,others,Sao Paulo,8260,4
7234,"Love, John J.",21.97,43.7,88.58,93.4,110.62,133.05,155.82,178.1,187.57,7.17,3665,3389,351,48,M,AUS,others,Melbourne,8266,4
7235,"Krapp, Marcus",22.08,44.23,88.7,93.52,111.27,134.88,160.02,185.62,197.18,7.53,5723,5010,704,47,M,GER,others,Luebeck,8267,4
7256,"Dantas, Miguel S.",20.7,42.32,86.7,91.48,109.32,133.45,158.87,185.08,197.15,7.53,5719,5006,703,46,M,BRA,others,Salvador,8291,4
7261,"Stafford, Joe",22.82,45.17,90.52,95.58,114.12,138.6,166.97,197.97,209.47,8.0,9157,7140,1289,45,M,IRL,others,Drogheda,8296,4
7306,"Cadena, Armando",25.45,50.12,100.83,106.3,126.28,153.52,184.83,215.58,227.93,8.7,14740,9720,1847,46,M,MEX,others,Mexico City,8347,4
7307,"Muehlhaeusser, Reinhardt",23.33,47.65,98.73,104.4,126.65,159.52,196.47,239.48,253.57,9.68,20701,12280,2234,45,M,SUI,others,Zurich,8348,4
7316,"Ghazzaoui, Rauf",22.17,44.62,90.18,95.2,113.6,138.58,167.57,195.28,208.18,7.95,8730,6899,1322,43,M,VEN,others,Pampatar,8360,4
7320,"Rivera Barraza, Jesus D. Sr.",20.23,40.5,82.13,86.68,103.32,125.62,149.32,172.42,182.65,6.97,2811,2651,235,46,M,MEX,others,Culiacan,8364,4
7331,"Wasserman, Lukas",24.67,48.48,97.72,103.4,123.68,151.2,180.57,211.95,232.85,8.88,16064,10296,1754,42,M,RSA,others,Port Elizabeth,8377,4
7333,"Vampa, Frederic",22.37,44.88,90.7,95.62,113.93,137.72,162.88,189.88,202.83,7.75,7188,5992,1186,42,M,FRA,others,Les Hopitaux-Neufs,8379,4
7351,"Naesmark, Magnus L.",20.58,42.43,85.47,90.0,106.77,129.73,153.15,178.27,190.17,7.27,4176,3813,704,43,M,SWE,others,Lidingoe,8398,4
7355,"Salcido, Jose Miguel Sr.",22.65,45.45,92.05,97.15,115.97,141.17,167.9,193.78,205.12,7.83,7826,6386,1234,43,M,MEX,others,"Mexico, D.f.",8403,4
7371,"Gordon, Peter C.",23.6,47.45,95.27,100.47,119.18,144.0,169.5,196.18,209.88,8.02,9308,7227,846,51,M,GBR,others,Twickenham,8420,4
7373,"Devereaux, Stephen G.",22.37,44.87,89.88,94.77,112.85,136.82,161.47,186.37,198.03,7.57,5931,5157,745,48,M,IRL,others,"Youghal, Cork",8422,4
7374,"Sigurgeirsson, Petur S. Sr.",21.67,43.25,87.65,92.63,110.53,134.75,160.52,184.63,194.5,7.43,5172,4605,903,43,M,ISL,others,Hafnarfjordur,8423,4
7394,"Ortiz, Francisco",21.55,43.25,88.22,93.17,111.38,136.7,164.22,191.68,204.38,7.8,7611,6259,1218,42,M,CRC,others,Tibas,8445,4
7399,"Tiong, King Hee Alex",22.27,44.18,89.42,94.67,114.3,141.53,172.58,203.68,216.92,8.28,11433,8285,1519,41,M,SIN,others,Singapore,8451,4
7411,"Ropponen, Matti",21.6,43.53,87.42,92.28,110.0,133.9,158.53,183.77,195.55,7.47,5401,4772,633,46,M,FIN,others,Espoo,8464,4
7414,"Delgado, Arturo E. Sr.",21.95,44.17,88.82,93.77,111.17,134.15,157.93,181.13,191.02,7.3,4333,3947,734,42,M,CRC,others,San Jose,8467,4
7418,"Specchia, Aldo",21.5,43.28,88.8,93.87,113.78,140.67,169.87,197.92,210.08,8.02,9368,7254,1312,48,M,ITA,others,San Fior,8473,4
7422,"Severin, Alex",21.5,43.25,87.15,91.95,109.98,134.1,162.77,193.47,206.52,7.88,8218,6606,1270,44,M,DEN,others,Odense M,8479,4
7427,"McCormack, Sean",23.03,46.45,94.98,100.27,119.03,143.73,167.87,191.13,200.92,7.67,6684,5671,490,51,M,GBR,others,Abergele,8485,4
7439,"Garb, Harry D.",22.68,45.13,90.48,95.43,113.3,136.97,161.63,186.53,197.58,7.55,5822,5077,1000,43,M,GBR,others,Burton Upon Trent,8499,4
7444,"Carty, Michael",21.73,43.48,87.3,92.05,109.23,132.25,156.07,179.6,190.12,7.27,4163,3802,701,40,M,SWE,others,Stockholm,8505,4
7463,"Punkka, Veikko",21.55,44.03,89.45,94.35,112.28,136.02,160.08,183.75,194.17,7.42,5074,4534,578,48,M,FIN,others,Tampere,8525,4
7485,"Kennedy, Martin J.",21.92,43.95,88.58,93.47,111.27,136.83,168.2,202.25,216.57,8.27,11320,8229,1510,43,M,IRL,others,Co Tipperary,8552,4
7489,"Hamilton, Leo",22.72,45.45,93.9,99.48,120.4,149.98,183.55,217.65,231.23,8.83,15650,10117,1734,43,M,SIN,others,Singapore,8556,4
7506,"Sancisi, Nicola",22.03,44.12,88.6,93.5,111.53,136.07,162.53,189.02,200.75,7.67,6642,5644,1120,40,M,ITA,others,Pesaro,8574,4
